reporting_unit,reporting_unit_type,state,peer_group,financial_year,year,triage_category,number_of_presentations,number_of_presentations_flag,pct_seen_on_time,pct_seen_on_time_flag,peer_group_avg_pct,peer_group_avg_pct_flag
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Emergency,,suppressed_small_count,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Emergency,13.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Emergency,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Non-Urgent,174.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Non-Urgent,197.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Non-Urgent,146.0,reported,0.94,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Non-Urgent,76.0,reported,0.83,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Non-Urgent,63.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Non-Urgent,,suppressed_small_count,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Resuscitation,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Resuscitation,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Resuscitation,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Resuscitation,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Semi-Urgent,18.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Semi-Urgent,42.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Semi-Urgent,51.0,reported,0.96,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Semi-Urgent,59.0,reported,0.87,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Semi-Urgent,20.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Semi-Urgent,0.0,reported,,not_applicable,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Urgent,14.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Urgent,13.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Urgent,22.0,reported,0.9,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Urgent,26.0,reported,0.68,reported,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Urgent,14.0,reported,,not_published,,not_peered
Gulargambone Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Urgent,,suppressed_small_count,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Emergency,51.0,reported,0.67,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Emergency,52.0,reported,0.58,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Emergency,65.0,reported,0.75,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Emergency,49.0,reported,0.94,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Emergency,91.0,reported,0.91,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Emergency,154.0,reported,0.88,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Emergency,133.0,reported,0.73,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Emergency,154.0,reported,0.81,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Emergency,176.0,reported,0.83,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Emergency,130.0,reported,0.9,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Emergency,176.0,reported,0.85,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2024-25,2024,Emergency,153.0,reported,0.82,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Non-Urgent,1055.0,reported,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Non-Urgent,1152.0,reported,0.95,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Non-Urgent,1322.0,reported,0.96,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Non-Urgent,949.0,reported,0.98,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Non-Urgent,946.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Non-Urgent,691.0,reported,0.98,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Non-Urgent,864.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Non-Urgent,549.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Non-Urgent,695.0,reported,0.98,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Non-Urgent,910.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Non-Urgent,929.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2024-25,2024,Non-Urgent,756.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Resuscitation,6.0,reported,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Resuscitation,,suppressed_small_count,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Resuscitation,5.0,reported,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Semi-Urgent,781.0,reported,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Semi-Urgent,799.0,reported,0.91,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Semi-Urgent,656.0,reported,0.95,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Semi-Urgent,561.0,reported,0.96,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Semi-Urgent,756.0,reported,0.98,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Semi-Urgent,774.0,reported,0.98,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Semi-Urgent,605.0,reported,0.96,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Semi-Urgent,499.0,reported,0.99,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Semi-Urgent,565.0,reported,0.96,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Semi-Urgent,652.0,reported,0.96,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Semi-Urgent,872.0,reported,0.97,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2024-25,2024,Semi-Urgent,674.0,reported,0.94,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Urgent,266.0,reported,,not_published,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Urgent,273.0,reported,0.74,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Urgent,197.0,reported,0.87,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Urgent,210.0,reported,0.89,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Urgent,296.0,reported,0.94,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Urgent,351.0,reported,0.93,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Urgent,447.0,reported,0.9,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Urgent,343.0,reported,0.92,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Urgent,421.0,reported,0.91,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Urgent,395.0,reported,0.95,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Urgent,502.0,reported,0.94,reported,,not_peered
Gulgong Multi Purpose Service,Hospital,NSW,Unpeered,2024-25,2024,Urgent,348.0,reported,0.9,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2013-14,2013,Emergency,108.0,reported,0.77,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2014-15,2014,Emergency,150.0,reported,0.81,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2015-16,2015,Emergency,158.0,reported,0.99,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2016-17,2016,Emergency,134.0,reported,0.98,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2017-18,2017,Emergency,158.0,reported,0.97,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2018-19,2018,Emergency,213.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2019-20,2019,Emergency,170.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2020-21,2020,Emergency,177.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2021-22,2021,Emergency,214.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2022-23,2022,Emergency,239.0,reported,0.99,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2023-24,2023,Emergency,276.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2024-25,2024,Emergency,245.0,reported,0.96,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2013-14,2013,Non-Urgent,395.0,reported,0.99,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2014-15,2014,Non-Urgent,597.0,reported,0.98,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2015-16,2015,Non-Urgent,364.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2016-17,2016,Non-Urgent,286.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2017-18,2017,Non-Urgent,289.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2018-19,2018,Non-Urgent,238.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2019-20,2019,Non-Urgent,272.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2020-21,2020,Non-Urgent,357.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2021-22,2021,Non-Urgent,339.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2022-23,2022,Non-Urgent,421.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2023-24,2023,Non-Urgent,426.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2024-25,2024,Non-Urgent,434.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2013-14,2013,Resuscitation,7.0,reported,,not_published,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2014-15,2014,Resuscitation,9.0,reported,,not_published,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2015-16,2015,Resuscitation,15.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2016-17,2016,Resuscitation,10.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2017-18,2017,Resuscitation,11.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2018-19,2018,Resuscitation,16.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2022-23,2022,Resuscitation,11.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2023-24,2023,Resuscitation,17.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2013-14,2013,Semi-Urgent,547.0,reported,0.94,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2014-15,2014,Semi-Urgent,482.0,reported,0.95,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2015-16,2015,Semi-Urgent,581.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2016-17,2016,Semi-Urgent,657.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2017-18,2017,Semi-Urgent,630.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2018-19,2018,Semi-Urgent,665.0,reported,1.0,reported,,not_peered
Gundagai Hospital,Hospital,NSW,Unpeered,2019-20,2019,Semi-Urgent,767.0,reported,1.0,reported,,not_peered
